article_id,year,corpus,article_type
1203256,2022,news,news
1203341,2022,news,news
1203410,2022,news,news
1203427,2022,news,news
1203506,2022,news,news
1203497,2022,news,news
1203504,2022,news,news
1203595,2022,news,news
1203551,2022,news,news
1203553,2022,opinions,opinion
1203604,2022,news,news
1203617,2022,news,news
1203612,2022,opinions,opinion
1203851,2022,news,news
1203733,2022,news,news
1203678,2022,news,news
1203674,2022,news,news
1203705,2022,opinions,opinion
1203863,2022,news,news
1203914,2022,news,news
1203949,2022,news,news
1203953,2022,news,news
1204206,2022,news,news
1204166,2022,news,news
1204356,2022,news,news
1204402,2022,news,news
1204425,2022,news,news
1204517,2022,news,news
1204454,2022,news,news
1204533,2022,news,news
1204607,2022,news,news
1204648,2022,opinions,opinion
1204690,2022,news,news
1204694,2022,news,news
1204721,2022,news,news
1204649,2022,news,news
1204805,2022,news,news
1204778,2022,opinions,opinion
1204813,2022,news,news
1204991,2022,news,news
1204994,2022,news,news
1204781,2022,opinions,opinion
1205087,2022,news,news
1205110,2022,news,news
1205104,2022,news,news
1205113,2022,opinions,opinion
1205309,2022,news,news
1204790,2022,opinions,opinion
1205311,2022,news,news
1205317,2022,news,news
1205347,2022,opinions,opinion
1205423,2022,news,news
1205426,2022,news,news
1205402,2022,news,news
1205457,2022,opinions,opinion
1205453,2022,opinions,opinion
1205450,2022,opinions,opinion
1205460,2022,opinions,opinion
1205504,2022,opinions,opinion
1205547,2022,opinions,opinion
1205514,2022,news,news
1205510,2022,news,news
1205567,2022,news,news
1205584,2022,news,news
1205298,2022,news,news
1205578,2022,news,news
1205720,2022,news,news
1205804,2022,news,news
1205815,2022,news,news
1205642,2022,opinions,opinion
1205835,2022,news,news
1205859,2022,news,news
1205864,2022,news,news
1205851,2022,opinions,opinion
1205986,2022,news,news
1206071,2022,news,news
1206091,2022,opinions,opinion
1206064,2022,news,news
1206119,2022,news,news
1206050,2022,news,news
1205994,2022,news,news
1206172,2022,news,news
1206134,2022,news,news
1206260,2022,news,news
1206253,2022,news,news
1206350,2022,news,news
1206380,2022,news,news
1206473,2022,news,news
1206467,2022,news,news
1206419,2022,news,news
1206505,2022,news,news
1206444,2022,opinions,opinion
1206561,2022,news,news
1206237,2022,news,news
1206501,2022,news,news
1206556,2022,news,news
1206593,2022,news,news
1206624,2022,news,news
1206708,2022,news,news
1206314,2022,news,news
1206797,2022,opinions,opinion
1206716,2022,news,news
1206704,2022,news,news
1206715,2022,news,news
1206872,2022,opinions,column
1206653,2022,news,news
1206665,2022,news,news
1206692,2022,news,news
1207122,2022,news,news
1207473,2022,news,news
1207528,2022,news,news
1207560,2022,news,news
1207586,2022,news,news
1207605,2022,news,news
1207643,2022,news,news
1207757,2022,news,news
1207739,2022,news,news
1207789,2022,news,news
1207809,2022,news,news
1207434,2022,news,news
1206893,2022,news,news
1207930,2022,news,news
1206352,2022,news,news
1208054,2022,opinions,opinion
1207945,2022,opinions,column
1207887,2022,news,news
1208241,2022,news,news
1208199,2022,news,news
1208265,2022,news,news
1208338,2022,news,news
1208300,2022,opinions,opinion
1208315,2022,news,news
1208375,2022,news,news
1208431,2022,news,news
1208428,2022,news,news
1207984,2022,news,news
1208480,2022,news,news
1208491,2022,news,news
1207968,2022,news,news
1208580,2022,news,news
1208583,2022,news,news
1208611,2022,opinions,opinion
1208550,2022,opinions,opinion
1208699,2022,news,news
1208648,2022,opinions,opinion
1207965,2022,news,news
1207971,2022,news,news
1208754,2022,news,news
1208743,2022,opinions,opinion
1208752,2022,news,news
1207963,2022,news,news
1208835,2022,news,news
1208847,2022,news,news
1207961,2022,news,news
1207957,2022,news,news
1208894,2022,news,news
1209009,2022,news,news
1209031,2022,news,news
1208949,2022,opinions,opinion
1208892,2022,news,news
1207975,2022,news,news
1207895,2022,news,news
1207973,2022,news,news
1209073,2022,news,news
1209088,2022,news,news
1209085,2022,news,news
1208062,2022,news,news
1207891,2022,news,news
1209154,2022,news,news
1209173,2022,news,news
1209158,2022,news,news
1209160,2022,news,news
1208193,2022,news,news
1207981,2022,news,news
1209165,2022,opinions,opinion
1209260,2022,news,news
1209302,2022,news,news
1209341,2022,opinions,opinion
1208018,2022,news,news
1209380,2022,news,news
1209292,2022,opinions,opinion
1209536,2022,news,news
1209623,2022,news,news
1209512,2022,news,news
1209595,2022,news,news
1209612,2022,news,news
1209629,2022,opinions,column
1209722,2022,news,news
1209671,2022,news,news
1209760,2022,news,news
1209581,2022,opinions,opinion
1209874,2022,news,news
1209739,2022,opinions,editorial
1209878,2022,news,news
1209969,2022,news,news
1209939,2022,news,news
1210025,2022,news,news
1210071,2022,news,news
1210141,2022,opinions,opinion
1210156,2022,opinions,opinion
1210214,2022,news,news
1210173,2022,news,news
1210190,2022,news,news
1210366,2022,news,news
1210359,2022,news,news
1210372,2022,opinions,opinion
1210307,2022,news,news
1210284,2022,news,news
1210488,2022,news,news
1210501,2022,news,news
1210421,2022,opinions,opinion
1210514,2022,news,news
1210623,2022,news,news
1210819,2022,news,news
1210776,2022,news,news
1210683,2022,news,news
1210676,2022,news,news
1210610,2022,news,news
1210758,2022,opinions,opinion
1210665,2022,news,news
1210848,2022,news,news
1210854,2022,news,news
1210888,2022,opinions,opinion
1211058,2022,news,news
1211042,2022,news,news
1211000,2022,news,news
1210785,2022,news,news
1211203,2022,news,news
1211218,2022,news,news
1211179,2022,news,news
1211152,2022,news,news
1211077,2022,news,news
1211330,2022,news,news
1211357,2022,news,news
1211345,2022,news,news
1208010,2022,news,news
1211507,2022,news,news
1211430,2022,news,news
1211522,2022,news,news
1211534,2022,news,news
1211513,2022,news,news
1211638,2022,news,news
1211633,2022,news,news
1211687,2022,news,news
1211706,2022,news,news
1211813,2022,news,news
1211827,2022,news,news
1211812,2022,opinions,opinion
1211861,2022,news,news
1211866,2022,news,news
1211923,2022,opinions,opinion
1212157,2022,news,news
1212352,2022,news,news
1212308,2022,news,news
1212046,2022,news,news
1212133,2022,news,news
1212303,2022,opinions,opinion
1212136,2022,news,news
1211925,2022,news,news
1212004,2022,news,news
1212017,2022,opinions,opinion
1212360,2022,news,news
1212379,2022,news,news
1212531,2022,news,news
1212534,2022,news,news
1212549,2022,opinions,opinion
1212553,2022,opinions,opinion
1212811,2022,news,news
1212346,2022,news,news
1212817,2022,news,news
1212362,2022,news,news
1212013,2022,news,news
1212376,2022,news,news
1212299,2022,news,news
1211985,2022,news,news
1212679,2022,opinions,opinion
1212619,2022,news,news
1212803,2022,news,news
1212977,2022,news,news
1212995,2022,news,news
1213014,2022,news,news
1213039,2022,news,news
1213149,2022,news,news
1213177,2022,news,news
1213158,2022,news,news
1213186,2022,news,news
1213111,2022,opinions,opinion
1213264,2022,news,news
1213361,2022,news,news
1213348,2022,news,news
1213393,2022,news,news
1213473,2022,news,news
1213447,2022,news,news
1213495,2022,opinions,opinion
1213353,2022,news,news
1213384,2022,news,news
1213614,2022,news,news
1213627,2022,news,news
1213630,2022,news,news
1213800,2022,news,news
1213781,2022,news,news
1213731,2022,news,news
1213890,2022,news,news
1213895,2022,news,news
1213831,2022,news,news
1213943,2022,news,news
1214182,2022,news,news
1214278,2022,news,news
1214287,2022,news,news
1214414,2022,news,news
1214251,2022,opinions,opinion
1214306,2022,news,news
1214421,2022,news,news
1214393,2022,news,news
1214348,2022,opinions,opinion
1214370,2022,opinions,opinion
1214519,2022,news,news
1214558,2022,news,news
1214525,2022,news,news
1214582,2022,news,news
1214566,2022,news,news
1214508,2022,news,news
1214756,2022,news,news
1214764,2022,news,news
1214520,2022,news,news
1214788,2022,news,news
1214862,2022,opinions,opinion
1214953,2022,opinions,opinion
1215042,2022,opinions,opinion
1214986,2022,news,news
1214972,2022,news,news
1215063,2022,news,news
1215074,2022,news,news
1215259,2022,news,news
1215227,2022,news,news
1215092,2022,news,news
1215144,2022,news,news
1215046,2022,opinions,opinion
1215273,2022,news,news
1215274,2022,news,news
1215080,2022,news,news
1215332,2022,news,news
1215356,2022,news,news
1215427,2022,news,news
1215445,2022,news,news
1215413,2022,news,news
1215342,2022,news,news
1215303,2022,news,news
1215494,2022,news,news
1215479,2022,opinions,opinion
1215608,2022,opinions,opinion
1215576,2022,news,news
1215593,2022,news,news
1215817,2022,news,news
1215263,2022,news,news
1215884,2022,news,news
1215888,2022,news,news
1215897,2022,news,news
1215989,2022,news,news
1215436,2022,news,news
1215942,2022,news,news
1216002,2022,news,news
1216093,2022,news,news
1213125,2022,opinions,opinion
1216167,2022,news,news
1216089,2022,opinions,opinion
1216074,2022,news,news
1216144,2022,news,news
1216212,2022,news,news
1216177,2022,news,news
1216238,2022,news,news
1216039,2022,news,news
1216330,2022,news,news
1216416,2022,news,news
1216477,2022,news,news
1216471,2022,opinions,op-ed
1209801,2022,news,news
1209998,2022,opinions,opinion
1216561,2022,news,news
1216789,2023,news,news
1216820,2023,opinions,opinion
1215506,2023,news,news
1216877,2023,news,news
1216882,2023,news,news
1216928,2023,news,news
1216086,2023,news,news
1216947,2023,news,news
1216969,2023,opinions,opinion
1216983,2023,news,news
1217045,2023,news,news
1217050,2023,news,news
1217094,2023,news,news
1217091,2023,news,news
1217069,2023,opinions,column
1217215,2023,news,news
1217139,2023,news,news
1217169,2023,news,news
1217209,2023,news,news
1217304,2023,news,news
1217318,2023,news,news
1217345,2023,news,news
1217363,2023,news,news
1217322,2023,news,news
1217453,2023,opinions,column
1217387,2023,news,news
1217428,2023,news,news
1217450,2023,news,news
1217493,2023,news,news
1217492,2023,news,news
1217532,2023,news,news
1217669,2023,news,news
1217679,2023,news,news
1217652,2023,news,news
1217827,2023,news,news
1217776,2023,news,news
1217759,2023,news,news
1217720,2023,opinions,opinion
1217790,2023,news,news
1217906,2023,news,news
1217937,2023,news,news
1217949,2023,news,news
1217944,2023,news,news
1217999,2023,news,news
1217973,2023,news,news
1217780,2023,opinions,opinion
1218017,2023,news,news
1218047,2023,news,news
1218097,2023,news,news
1218157,2023,news,news
1218169,2023,opinions,opinion
1218216,2023,news,news
1218241,2023,news,news
1218345,2023,news,news
1218364,2023,news,news
1220067,2023,news,news
1220213,2023,news,news
1220210,2023,news,news
1220230,2023,news,news
1218248,2023,opinions,opinion
1220335,2023,opinions,opinion
1220387,2023,news,news
1220362,2023,news,news
1220398,2023,news,news
1220420,2023,news,news
1220405,2023,opinions,opinion
1220449,2023,news,news
1220553,2023,opinions,opinion
1220491,2023,news,news
1220561,2023,news,news
1220566,2023,news,news
1220680,2023,news,news
1220722,2023,news,news
1220721,2023,news,news
1220828,2023,news,news
1220773,2023,news,news
1220648,2023,news,news
1220785,2023,news,news
1220791,2023,opinions,column
1221018,2023,news,news
1220985,2023,news,news
1221016,2023,news,news
1220963,2023,opinions,opinion
1221172,2023,news,news
1221165,2023,news,news
1221187,2023,news,news
1221238,2023,news,news
1221292,2023,news,news
1221285,2023,opinions,opinion
1221433,2023,news,news
1221478,2023,news,news
1221487,2023,news,news
1221277,2023,opinions,op-ed
1221554,2023,news,news
1221564,2023,news,news
1221607,2023,news,news
1221135,2023,opinions,column
1215611,2023,news,news
1221658,2023,news,news
1221629,2023,news,news
1221624,2023,opinions,opinion
1221804,2023,news,news
1221695,2023,news,news
1221933,2023,news,news
1221844,2023,opinions,opinion
1222051,2023,news,news
1222035,2023,opinions,opinion
1222243,2023,news,news
1222438,2023,news,news
1222405,2023,news,news
1222251,2023,news,news
1222268,2023,news,news
1222275,2023,news,news
1222193,2023,opinions,opinion
1221929,2023,news,news
1222480,2023,news,news
1222322,2023,news,news
1221534,2023,news,news
1221638,2023,news,news
1222199,2023,news,news
1221876,2023,news,news
1222373,2023,opinions,opinion
1222210,2023,opinions,opinion
1222188,2023,opinions,opinion
1221667,2023,news,news
1222651,2023,news,news
1222642,2023,news,news
1222683,2023,news,news
1222667,2023,news,news
1222795,2023,news,news
1222740,2023,news,news
1222805,2023,news,news
1222793,2023,news,news
1222849,2023,news,news
1222886,2023,news,news
1222869,2023,news,news
1223041,2023,news,news
1222977,2023,news,news
1222976,2023,news,news
1223063,2023,news,news
1223070,2023,news,news
1223028,2023,news,news
1223233,2023,opinions,opinion
1223315,2023,news,news
1223351,2023,news,news
1223399,2023,opinions,opinion
1223361,2023,news,news
1223473,2023,news,news
1223496,2023,news,news
1223533,2023,news,news
1223561,2023,opinions,opinion
1223463,2023,news,news
1223566,2023,news,news
1223614,2023,opinions,opinion
1223699,2023,opinions,opinion
1223749,2023,opinions,opinion
1223675,2023,news,news
1223679,2023,news,news
1223809,2023,news,news
1223837,2023,news,news
1223857,2023,news,news
1223716,2023,news,news
1223941,2023,news,news
1223982,2023,news,news
1223985,2023,opinions,opinion
1223976,2023,news,news
1223799,2023,news,news
1224039,2023,news,news
1224138,2023,news,news
1224110,2023,news,news
1224131,2023,news,news
1224283,2023,news,news
1224273,2023,news,news
1224189,2023,opinions,opinion
1224291,2023,news,news
1224315,2023,news,news
1224304,2023,news,news
1224363,2023,news,news
1224497,2023,news,news
1224521,2023,news,news
1224573,2023,opinions,opinion
1224582,2023,news,news
1224588,2023,news,news
1224585,2023,opinions,opinion
1224647,2023,news,news
1224732,2023,news,news
1224672,2023,opinions,opinion
1224714,2023,news,news
1224590,2023,opinions,opinion
1224825,2023,news,news
1224742,2023,news,news
1224735,2023,news,news
1224801,2023,news,news
1224879,2023,news,news
1224754,2023,opinions,opinion
1224896,2023,news,news
1224898,2023,news,news
1224883,2023,news,news
1224917,2023,news,news
1224928,2023,news,news
1224941,2023,opinions,opinion
1224998,2023,news,news
1225044,2023,news,news
1225089,2023,news,news
1225109,2023,news,news
1225067,2023,opinions,opinion
1225146,2023,news,news
1224890,2023,opinions,opinion
1225185,2023,news,news
1225258,2023,news,news
1225178,2023,opinions,opinion
1225330,2023,news,news
1225357,2023,news,news
1225312,2023,news,news
1225303,2023,news,news
1225275,2023,opinions,opinion
1224948,2023,news,news
1225370,2023,opinions,opinion
1225377,2023,news,news
1225406,2023,news,news
1225396,2023,news,news
1225472,2023,news,news
1225454,2023,news,news
1225545,2023,news,news
1225481,2023,news,news
1225541,2023,opinions,opinion
1225524,2023,news,news
1225560,2023,opinions,opinion
1225604,2023,news,news
1225590,2023,news,news
1225570,2023,news,news
1225595,2023,news,news
1225741,2023,news,news
1225743,2023,news,news
1225432,2023,opinions,opinion
1225591,2023,opinions,opinion
1225841,2023,news,news
1225796,2023,news,news
1225683,2023,news,news
1225748,2023,news,news
1225858,2023,news,news
1225922,2023,news,news
1225943,2023,news,news
1225961,2023,opinions,opinion
1226128,2023,opinions,opinion
1226085,2023,news,news
1226100,2023,news,news
1226045,2023,news,news
1226039,2023,news,news
1226104,2023,news,news
1226255,2023,news,news
1226162,2023,news,news
1226218,2023,opinions,opinion
1226337,2023,news,news
1226334,2023,news,news
1226329,2023,news,news
1226215,2023,news,news
1226226,2023,news,news
1226259,2023,news,news
1226313,2023,opinions,opinion
1226389,2023,news,news
1226380,2023,news,news
1226437,2023,news,news
1226453,2023,news,news
1226421,2023,opinions,opinion
1226446,2023,opinions,opinion
1226481,2023,opinions,opinion
1226495,2023,news,news
1226641,2023,news,news
1226629,2023,news,news
1226570,2023,news,news
1226563,2023,opinions,opinion
1226919,2023,opinions,column
1226814,2023,news,news
1226980,2023,news,news
1226957,2023,news,news
1226960,2023,news,news
1227031,2023,news,news
1227005,2023,opinions,opinion
1227064,2023,news,news
1227104,2023,news,news
1227157,2023,news,news
1227187,2023,news,news
1227183,2023,opinions,opinion
1227307,2023,news,news
1227351,2023,news,news
1227392,2023,news,news
1227395,2023,news,news
1227440,2023,news,news
1227594,2023,news,news
1227588,2023,news,news
1227595,2023,news,news
1227797,2023,opinions,opinion
1227813,2023,news,news
1227778,2023,news,news
1227847,2023,news,news
1227981,2023,news,news
1227982,2023,news,news
1227867,2023,opinions,opinion
1227674,2023,opinions,opinion
1227954,2023,news,news
1227977,2023,news,news
1227925,2023,news,news
1228194,2023,news,news
1228161,2023,news,news
1228188,2023,opinions,opinion
1228199,2023,news,news
1228201,2023,news,news
1228242,2023,news,news
1228339,2023,news,news
1228253,2023,news,news
1228301,2023,opinions,opinion
1228595,2023,news,news
1228683,2023,opinions,column
1228723,2023,opinions,opinion
1228672,2023,news,news
1228766,2023,news,news
1228767,2023,news,news
1228816,2023,news,news
1228728,2023,opinions,opinion
1228842,2023,news,news
1228821,2023,news,news
1228887,2023,news,news
1228906,2023,news,news
1228916,2023,news,news
1227785,2023,opinions,op-ed
1228896,2023,opinions,opinion
1229040,2023,news,news
1229052,2023,news,news
1228455,2023,opinions,opinion
1225620,2023,opinions,opinion
1227752,2023,news,news
1227761,2023,news,news
1227759,2023,news,news
1229156,2023,opinions,opinion
1229033,2023,news,news
1229111,2023,opinions,opinion
1229275,2023,opinions,opinion
1229463,2023,news,news
1229493,2023,news,news
1229475,2023,opinions,opinion
1229490,2023,news,news
1229426,2023,news,news
1229650,2023,opinions,opinion
1229655,2023,news,news
1229689,2023,news,news
1229674,2023,news,news
1229724,2023,news,news
1229768,2023,news,news
1229800,2023,news,news
1229808,2023,opinions,opinion
1229849,2023,news,news
1229915,2023,opinions,opinion
1229946,2023,news,news
1230040,2023,news,news
1229918,2023,news,news
1229999,2023,news,news
1229932,2023,news,news
1230001,2023,opinions,opinion
1229938,2023,news,news
1230042,2023,news,news
1230072,2023,opinions,opinion
1230125,2023,news,news
1230123,2023,news,news
1230116,2023,news,news
1230161,2023,news,news
1230174,2023,news,news
1230243,2023,opinions,opinion
1230228,2023,news,news
1230300,2023,news,news
1222926,2023,news,news
1223756,2023,opinions,opinion
1230383,2023,news,news
1230528,2023,news,news
1230538,2023,news,news
1230640,2023,news,news
1230633,2023,news,news
1230730,2023,news,news
1230799,2023,news,news
1230922,2023,news,news
1230968,2023,news,news
1230951,2023,news,news
1231222,2023,news,news
1231035,2023,news,news
1231481,2023,news,news
1231033,2023,news,news
1231005,2023,news,news
1231847,2023,news,news
1231699,2023,news,news
1230991,2023,news,news
1231089,2023,news,news
1231346,2023,news,news
1231425,2023,news,news
1231415,2023,news,news
1231981,2023,news,news
1231090,2023,news,news
1232057,2023,news,news
1231229,2023,news,news
1232117,2023,opinions,opinion
1231043,2023,news,news
1232184,2023,news,news
1231227,2023,news,news
1231060,2023,news,news
1231087,2023,news,news
1231208,2023,news,news
1232435,2023,news,news
1232521,2023,news,news
1232549,2023,news,news
1231332,2023,news,news
1232714,2023,news,news
1231065,2023,news,news
1232379,2023,opinions,opinion
1232709,2023,news,news
1232783,2023,news,news
1232857,2023,news,news
1232854,2023,news,news
1232756,2023,news,news
1232720,2023,opinions,opinion
1233152,2023,news,news
1233138,2023,news,news
1232986,2023,opinions,opinion
1233196,2023,news,news
1233210,2023,news,news
1233328,2023,opinions,opinion
1233403,2023,news,news
1233392,2023,news,news
1233488,2023,news,news
1233461,2023,news,news
1233476,2023,opinions,opinion
1233468,2023,opinions,opinion
1233414,2023,news,news
1233776,2023,news,news
1233747,2023,news,news
1233570,2023,news,news
1233617,2023,news,news
1233646,2023,news,news
1233540,2023,opinions,opinion
1233894,2023,news,news
1233833,2023,news,news
1233905,2023,news,news
1233917,2023,news,news
1233874,2023,news,news
1233856,2023,news,news
1233992,2023,news,news
1233994,2023,news,news
1233974,2023,news,news
1234036,2023,news,news
1234059,2023,news,news
1234043,2023,news,news
1234070,2023,news,news
1234124,2023,news,news
1234213,2023,news,news
1234159,2023,news,news
1234273,2023,news,news
1234260,2023,news,news
1234322,2023,news,news
1234357,2023,news,news
1234419,2023,news,news
1234430,2023,news,news
1234423,2023,news,news
1234573,2023,opinions,opinion
1234595,2023,news,news
1234586,2023,news,news
1234612,2023,news,news
1234638,2023,news,news
1234802,2023,news,news
1234719,2023,news,news
1234780,2023,news,news
1234834,2023,news,news
1234147,2023,opinions,opinion
1234793,2023,news,news
1235239,2023,news,news
1235211,2023,news,news
1235111,2023,news,news
1235158,2023,news,news
1235143,2023,opinions,opinion
1234431,2023,opinions,opinion
1235248,2023,news,news
1235262,2023,news,news
1235355,2023,news,news
1235349,2023,opinions,opinion
1235302,2023,news,news
1235392,2023,news,news
1235544,2023,news,news
1235549,2023,news,news
1235532,2023,news,news
1235612,2023,news,news
1235638,2023,news,news
1235653,2023,news,news
1235988,2023,news,news
1236049,2023,news,news
1235740,2023,news,news
1235787,2023,news,news
1235741,2023,news,news
1235998,2023,news,news
1236021,2023,opinions,opinion
1236135,2023,news,news
1236163,2023,news,news
1236061,2023,news,news
1236146,2023,opinions,opinion
1236134,2023,news,news
1236173,2023,news,news
1236461,2023,news,news
1236431,2023,news,news
1236332,2023,news,news
1236319,2023,opinions,opinion
1236132,2023,news,news
1236274,2023,news,news
1236295,2023,news,news
1236630,2023,news,news
1236544,2023,news,news
1236589,2023,news,news
1236628,2023,news,news
1236644,2023,news,news
1236758,2023,news,news
1236826,2023,news,news
1236884,2023,news,news
1236971,2023,news,news
1236961,2023,news,news
1236763,2023,opinions,opinion
1237043,2023,news,news
1237200,2023,news,news
1237175,2023,news,news
1237169,2023,news,news
1237215,2023,news,news
1237330,2023,news,news
1237361,2023,news,news
1234363,2023,news,news
1237353,2023,news,news
1237731,2023,news,news
1237736,2023,news,news
1237748,2023,news,news
1238073,2023,opinions,opinion
1238156,2023,news,news
1238142,2023,news,news
1238266,2023,news,news
1238432,2023,news,news
1238408,2023,news,news
1238383,2023,opinions,opinion
1238350,2023,news,news
1238263,2023,news,news
1238472,2023,news,news
1238524,2023,news,news
1238555,2023,news,news
1238534,2023,news,news
1238659,2023,news,news
1238670,2023,news,news
1238291,2023,news,news
1238268,2023,opinions,column
1238776,2023,news,news
1238890,2023,news,news
1238855,2023,news,news
1239083,2023,news,news
1239013,2023,news,news
1239106,2023,news,news
1239151,2023,opinions,opinion
1239165,2023,news,news
1239072,2023,news,news
1239067,2023,news,news
1239388,2023,news,news
1239394,2023,news,news
1239321,2023,news,news
1239288,2023,news,news
1239292,2023,news,news
1236320,2023,opinions,opinion
1239480,2023,news,news
1239450,2023,news,news
1239601,2023,news,news
1239612,2023,news,news
1239537,2023,news,news
1239471,2023,opinions,opinion
1238532,2023,opinions,opinion
1239467,2023,opinions,opinion
1239513,2023,news,news
1239695,2023,news,news
1239383,2023,news,news
1239751,2023,news,news
1239910,2024,news,news
1239895,2024,news,news
1239534,2024,news,news
1239968,2024,news,news
1240002,2024,news,news
1239960,2024,news,news
1240054,2024,news,news
1240089,2024,news,news
1240116,2024,news,news
1240142,2024,news,news
1240135,2024,news,news
1240347,2024,news,news
1240280,2024,news,news
1240294,2024,news,news
1240460,2024,news,news
1240365,2024,news,news
1240491,2024,news,news
1240572,2024,news,news
1240658,2024,news,news
1240715,2024,news,news
1240757,2024,news,news
1240763,2024,news,news
1240750,2024,news,news
1240850,2024,news,news
1240911,2024,news,news
1240861,2024,news,news
1240830,2024,news,news
1240989,2024,news,news
1240968,2024,news,news
1240982,2024,news,news
1240966,2024,opinions,opinion
1241051,2024,news,news
1241059,2024,news,news
1241269,2024,news,news
1241196,2024,opinions,opinion
1241189,2024,news,news
1241161,2024,news,news
1241334,2024,news,news
1241380,2024,news,news
1241375,2024,news,news
1241413,2024,news,news
1241471,2024,news,news
1241434,2024,news,news
1241474,2024,news,news
1241585,2024,news,news
1241421,2024,news,news
1241403,2024,opinions,opinion
1240661,2024,opinions,opinion
1241604,2024,news,news
1241719,2024,opinions,opinion
1241621,2024,news,news
1241616,2024,news,news
1241805,2024,news,news
1241861,2024,news,news
1241845,2024,news,news
1241972,2024,news,news
1241963,2024,news,news
1241838,2024,news,news
1241851,2024,opinions,opinion
1241986,2024,news,news
1242002,2024,news,news
1241703,2024,news,news
1242069,2024,news,news
1242092,2024,news,news
1242163,2024,news,news
1242143,2024,news,news
1242171,2024,news,news
1242339,2024,news,news
1242247,2024,news,news
1242284,2024,news,news
1242411,2024,news,news
1242430,2024,news,news
1242469,2024,news,news
1242511,2024,news,news
1242671,2024,news,news
1242655,2024,news,news
1242527,2024,news,news
1242422,2024,news,news
1242641,2024,news,news
1242286,2024,news,news
1242702,2024,news,news
1242760,2024,opinions,column
1242735,2024,news,news
1242837,2024,news,news
1242885,2024,news,news
1242927,2024,news,news
1242924,2024,news,news
1243061,2024,news,news
1242965,2024,news,news
1242989,2024,opinions,opinion
1243036,2024,news,news
1243278,2024,news,news
1243208,2024,news,news
1243126,2024,news,news
1243134,2024,news,news
1243153,2024,news,news
1243194,2024,opinions,opinion
1242280,2024,news,news
1243353,2024,news,news
1243466,2024,news,news
1243239,2024,opinions,opinion
1243455,2024,news,news
1243531,2024,news,news
1243525,2024,news,news
1243521,2024,news,news
1243634,2024,news,news
1243630,2024,news,news
1243624,2024,news,news
1243825,2024,news,news
1243830,2024,news,news
1243725,2024,news,news
1243734,2024,news,news
1243762,2024,news,news
1243860,2024,news,news
1243959,2024,news,news
1243952,2024,news,news
1243953,2024,news,news
1244102,2024,news,news
1244042,2024,opinions,opinion
1244061,2024,news,news
1244021,2024,news,news
1243995,2024,news,news
1244122,2024,news,news
1244140,2024,news,news
1244151,2024,news,news
1244215,2024,news,news
1244198,2024,news,news
1244233,2024,news,news
1244195,2024,news,news
1244278,2024,news,news
1244264,2024,news,news
1244286,2024,news,news
1244335,2024,news,news
1244341,2024,news,news
1244359,2024,news,news
1244391,2024,news,news
1244418,2024,news,news
1244475,2024,news,news
1244592,2024,news,news
1244439,2024,opinions,opinion
1244578,2024,news,news
1244459,2024,news,news
1244667,2024,news,news
1244786,2024,news,news
1244761,2024,opinions,opinion
1244794,2024,news,news
1244572,2024,news,news
1244843,2024,news,news
1244815,2024,opinions,opinion
1244871,2024,news,news
1244885,2024,news,news
1244964,2024,news,news
1245034,2024,news,news
1245205,2024,news,news
1245240,2024,news,news
1245244,2024,news,news
1245233,2024,news,news
1245329,2024,news,news
1245339,2024,news,news
1245439,2024,news,news
1245444,2024,news,news
1245343,2024,news,news
1245386,2024,news,news
1245419,2024,news,news
1245468,2024,opinions,opinion
1245472,2024,news,news
1245484,2024,news,news
1245533,2024,news,news
1245469,2024,news,news
1245552,2024,news,news
1245563,2024,news,news
1245663,2024,news,news
1245581,2024,news,news
1245589,2024,news,news
1245707,2024,news,news
1245761,2024,news,news
1245753,2024,news,news
1245777,2024,news,news
1245863,2024,news,news
1245880,2024,news,news
1245830,2024,news,news
1245872,2024,news,news
1246052,2024,news,news
1246051,2024,news,news
1246039,2024,news,news
1245995,2024,news,news
1246111,2024,news,news
1246106,2024,news,news
1246122,2024,news,news
1246151,2024,news,news
1246204,2024,news,news
1246176,2024,news,news
1246206,2024,opinions,opinion
1246317,2024,news,news
1246283,2024,news,news
1246292,2024,news,news
1246362,2024,news,news
1246374,2024,news,news
1246397,2024,news,news
1246505,2024,news,news
1246519,2024,opinions,opinion
1246551,2024,opinions,opinion
1246481,2024,news,news
1246442,2024,news,news
1246492,2024,news,news
1246701,2024,news,news
1246638,2024,news,news
1246698,2024,news,news
1246714,2024,opinions,opinion
1246569,2024,opinions,editorial
1246587,2024,news,news
1246553,2024,news,news
1246583,2024,news,news
1246563,2024,news,news
1246717,2024,news,news
1246764,2024,news,news
1246818,2024,opinions,opinion
1246727,2024,news,news
1246936,2024,news,news
1246833,2024,news,news
1246856,2024,news,news
1246889,2024,news,news
1246931,2024,news,news
1246907,2024,news,news
1246964,2024,news,news
1247071,2024,news,news
1246962,2024,news,news
1246853,2024,opinions,opinion
1247068,2024,news,news
1247039,2024,news,news
1247009,2024,news,news
1247275,2024,news,news
1247344,2024,news,news
1247236,2024,news,news
1247241,2024,news,news
1247221,2024,news,news
1247371,2024,news,news
1247407,2024,news,news
1247385,2024,news,news
1247381,2024,news,news
1247158,2024,news,news
1247493,2024,news,news
1247428,2024,news,news
1247496,2024,news,news
1247490,2024,news,news
1247545,2024,news,news
1247487,2024,news,news
1247535,2024,news,news
